Urban_geoid,Urban_name,Clim_zone,Coastal?,CUHI Day (25th %tile),CUHI Day (75th %tile),CUHI Day (Difference),CUHI Night (25th %tile),CUHI Night (75th %tile),CUHI Night (Difference),SUHI Day (25th %tile),SUHI Day (75th %tile),SUHI Day (Difference),SUHI Night (25th %tile),SUHI Night (75th %tile),SUHI Night (Difference)
16237,"Cheyenne, WY",Arid,False,0.14153978,-0.19969958,-0.34123936,0.283493,-0.09420976,-0.37770277,0.2577953,0.09946662,-0.15832868,0.41794857,0.13265553,-0.28529304
16264,"Chicago, IL--IN",Snow,False,0.46601683,0.21446225,-0.25155458,0.585383,0.30140623,-0.28397676,4.839617,2.4049408,-2.434676,1.882864,0.93688416,-0.94597983
16318,"Chico, CA",Temperate,False,0.0050801374,0.25572377,0.25064364,0.6161088,0.22723833,-0.38887045,0.21250372,1.7761179,1.5636142,0.88321114,0.72773373,-0.1554774
18451,"Coeur d'Alene, ID",Snow,False,0.19430691,-0.6734218,-0.8677287,0.73769855,-0.19412851,-0.93182707,0.8375857,-3.3782613,-4.215847,1.518479,0.16902244,-1.3494565
18748,"College Station--Bryan, TX",Temperate,False,0.20285764,-0.107130215,-0.30998784,0.19917312,-0.05033633,-0.24950945,2.3844824,-1.3425179,-3.7270002,0.8282892,-0.26016152,-1.0884507
18856,"Colorado Springs, CO",Temperate,False,0.92379683,-0.2140831,-1.13788,0.97452533,-0.29012686,-1.2646523,2.3111432,0.23201694,-2.0791261,1.5718467,-0.2986671,-1.8705138
18937,"Columbia, MO",Snow,False,0.38333264,-0.009323725,-0.39265636,0.45162502,0.06907124,-0.3825538,4.451002,-0.45514664,-4.906149,1.3846861,-0.025059229,-1.4097453
19504,"Concord, CA",Temperate,True,1.5511862,0.6647421,-0.8864441,0.9471788,0.054628868,-0.89254993,4.4087253,2.0432258,-2.3654995,1.2004863,0.14322802,-1.0572582
19755,"Conroe--The Woodlands, TX",Temperate,False,0.04483396,0.14860106,0.1037671,0.020676248,0.14695735,0.12628111,-0.4482029,1.0434368,1.4916396,-0.07501678,0.40558988,0.48060668
19801,"Conway, AR",Temperate,False,0.39883763,-0.16527759,-0.5641152,0.34505355,-0.17652322,-0.52157676,4.209392,-1.3448995,-5.5542917,1.11406,-0.5799428,-1.6940029
20287,"Corpus Christi, TX",Temperate,True,0.2582212,0.0541368,-0.20408441,0.22487555,0.1088164,-0.116059154,2.8775637,0.674991,-2.2025728,0.7511262,0.30741823,-0.443708
20422,"Corvallis, OR",Temperate,False,1.0223763,-0.32747278,-1.3498491,0.4623067,0.13981123,-0.32249546,5.0508347,-1.0376757,-6.0885105,0.66290796,0.33579996,-0.327108
22042,"Dallas--Fort Worth--Arlington, TX",Temperate,False,0.2929917,0.12763149,-0.16536021,0.2995119,0.26017898,-0.039332926,2.5123448,1.976722,-0.53562284,1.1613635,0.95346,-0.2079035
22204,"Danville, IL",Snow,False,0.26405525,-0.1213721,-0.38542736,0.27249196,-0.09742822,-0.3699202,3.202155,-1.1080384,-4.3101935,0.9117237,-0.312518,-1.2242417
22366,"Davenport, IA--IL",Snow,False,0.08531258,0.11787087,0.032558285,0.49802524,0.09622799,-0.40179724,0.83775127,1.1776652,0.33991396,1.2557981,0.41155097,-0.8442471
22420,"Davis, CA",Temperate,False,0.09208426,0.39199245,0.2999082,0.88821906,0.6304479,-0.25777113,0.59243023,0.5071105,-0.08531976,1.3407868,0.65947366,-0.68131316
22717,"Decatur, IL",Snow,False,0.35808173,-0.030044727,-0.38812646,0.434268,-0.29324847,-0.7275165,3.4776363,-0.9373045,-4.414941,1.2969662,-0.9065832,-2.2035494
22960,"DeKalb, IL",Snow,False,0.3839689,-0.017974341,-0.40194324,0.19618882,-0.03687948,-0.2330683,2.1557713,-0.545441,-2.7012122,1.104399,-0.2658617,-1.3702607
22987,"Delano, CA",Arid,False,-0.19044581,0.6021528,0.7925986,-0.20332552,1.1072155,1.310541,-0.35907128,2.3018904,2.6609616,-0.13994056,1.5972438,1.7371843
23500,"Denton--Lewisville, TX",Temperate,False,0.38412926,0.14183354,-0.24229571,0.3230742,0.165063,-0.1580112,3.3321981,1.3558795,-1.9763186,0.9026159,0.6805123,-0.2221036
23527,"Denver--Aurora, CO",Arid,False,0.67631304,0.023931963,-0.65238106,0.71869624,0.1996594,-0.5190368,2.0903053,0.058760002,-2.0315454,1.3722346,0.5442009,-0.8280337
23743,"Des Moines, IA",Snow,False,0.22884496,0.055676047,-0.17316891,0.339523,0.06566648,-0.27385652,2.260698,1.0840509,-1.1766472,1.1107081,0.20217745,-0.90853065
24607,"Dover--Rochester, NH--ME",Snow,False,0.27485204,0.050406,-0.22444603,0.23205735,0.050063655,-0.1819937,2.3672621,-1.0069163,-3.3741784,0.4965889,-0.044023383,-0.5406123
24823,"Dubuque, IA--IL",Snow,False,0.24218388,-0.1451329,-0.38731676,0.39341182,-0.2011683,-0.5945801,2.5048141,-1.3057824,-3.8105965,0.9430145,-0.5237887,-1.4668032
24850,"Duluth, MN--WI",Snow,False,0.10881638,-0.21184398,-0.32066035,0.6279092,-0.110522,-0.7384312,0.41776204,-1.3149816,-1.7327436,0.9731947,0.11600855,-0.8571862
26038,"Eau Claire, WI",Snow,False,0.26601967,-0.14116874,-0.40718842,0.3571982,-0.085894525,-0.44309273,1.7777826,-1.2763245,-3.0541072,0.9366832,0.0429733,-0.8937099
26416,"El Centro--Calexico, CA",Arid,False,0.7564269,-0.4471397,-1.2035666,0.93977964,-0.32274753,-1.2625272,1.0819819,-0.75195485,-1.8339367,0.8606402,-0.89103806,-1.7516782
26794,"Elkhart, IN--MI",Snow,False,0.19421877,-0.030432422,-0.22465119,0.27870208,-0.079430066,-0.35813215,2.6211777,-1.184341,-3.8055186,0.987225,-0.27836114,-1.2655861
27253,"El Paso, TX--NM",Arid,False,0.3916254,0.029731307,-0.3618941,0.56283927,0.4860655,-0.07677376,0.7926473,0.5232117,-0.26943558,1.2851391,1.1998329,-0.08530617
27261,"El Paso de Robles (Paso Robles)--Atascadero, CA",Temperate,False,1.2563677,-0.2716291,-1.5279968,0.59585947,-0.060631737,-0.6564912,2.5984316,0.68778914,-1.9106424,0.9004866,-0.04577418,-0.94626075
28117,"Eugene, OR",Temperate,False,0.76176786,-0.009353417,-0.77112126,0.52412665,0.15504842,-0.36907822,4.0496078,-0.48676446,-4.536372,1.0766683,0.36979017,-0.70687807
28549,"Fairbanks, AK",Snow,False,0.45672205,-0.5988298,-1.0555519,0.22166142,-0.109391786,-0.3310532,2.2550497,-1.1418899,-3.3969398,0.12091337,-0.78865933,-0.9095727
28657,"Fairfield, CA",Temperate,True,0.57083106,-0.018471122,-0.5893022,0.64109445,0.17593583,-0.4651586,2.332809,0.4323591,-1.9004499,0.9264338,0.21378396,-0.7126498
29089,"Fargo, ND--MN",Snow,False,0.2169634,-0.20573533,-0.42269874,0.31641898,-0.25047022,-0.56688917,2.9706657,-1.3680514,-4.338717,1.3888421,-0.45730633,-1.8461485
29278,"Farmington, NM",Arid,False,0.39789245,-0.27521038,-0.67310286,0.26769552,-0.14843976,-0.41613528,0.45789197,-0.073385455,-0.5312774,0.41705343,0.008158524,-0.4088949
29494,"Fayetteville--Springdale--Rogers, AR--MO",Temperate,False,0.1517376,-0.18177344,-0.33351105,0.064644486,-0.11191183,-0.17655632,1.8589139,-0.9219911,-2.780905,0.338616,-0.31823277,-0.6568488
29818,"Flagstaff, AZ",Temperate,False,0.32216096,0.8213135,0.49915254,0.8071584,1.0869434,0.27978498,0.4497353,1.3573638,0.90762854,0.61339176,1.2818474,0.6684556
30223,"Fond du Lac, WI",Snow,False,0.36783385,-0.05798123,-0.42581508,0.3537243,-0.27724782,-0.63097215,3.8226516,-0.96116084,-4.7838125,1.2126522,-0.59639025,-1.8090425
30628,"Fort Collins, CO",Snow,False,0.047084097,0.14845303,0.101368934,0.28256607,-0.16332878,-0.44589484,0.6650909,0.4381433,-0.2269476,0.85232794,-0.27664283,-1.1289707
30925,"Fort Smith, AR--OK",Temperate,False,0.18233334,-0.04512845,-0.22746179,0.18611252,0.11120883,-0.0749037,1.5552969,-1.6517467,-3.2070436,0.591707,0.24758665,-0.34412032
31087,"Fort Wayne, IN",Snow,False,0.31040418,0.021997415,-0.28840676,0.32319534,-0.046646312,-0.36984164,2.9639847,0.2081972,-2.7557876,1.0927129,-0.1836489,-1.2763618
31843,"Fresno, CA",Arid,False,0.5616956,0.06841377,-0.4932818,1.4941024,1.0079029,-0.4861995,2.1564858,-0.06902656,-2.2255123,2.005305,1.3114791,-0.69382596
33328,"Gilroy--Morgan Hill, CA",Temperate,False,0.54290617,-0.16176553,-0.7046717,0.6098903,0.16074586,-0.44914442,1.8395247,-0.62997895,-2.4695036,0.82235223,0.19265276,-0.62969947
34219,"Grand Forks, ND--MN",Snow,False,0.25527716,-0.08587385,-0.341151,0.3821063,-0.03828293,-0.42038924,1.8014652,0.13044351,-1.6710217,1.0192001,-0.059233334,-1.0784334
34246,"Grand Island, NE",Snow,False,0.28052428,-0.07195194,-0.35247624,0.24543878,-0.23123904,-0.47667783,0.94927204,-0.2460073,-1.1952794,0.9433347,-0.61253273,-1.5558674
34273,"Grand Junction, CO",Snow,False,0.37335774,-0.2120195,-0.5853772,1.0410638,0.27466384,-0.7664,2.410738,-0.23140357,-2.6421416,1.7553507,0.66797763,-1.087373
34300,"Grand Rapids, MI",Snow,False,0.41684654,-0.0663979,-0.48324445,0.47681603,-0.0065261894,-0.48334223,4.337552,-0.7588184,-5.0963707,1.3881401,0.007540583,-1.3805995
34516,"Grants Pass, OR",Temperate,False,0.5701356,-0.9457319,-1.5158675,-0.048503242,-0.03633541,0.012167834,3.8533444,-2.1764648,-6.029809,0.29544708,-0.09258619,-0.38803327
34759,"Great Falls, MT",Arid,False,0.16846919,-0.004118676,-0.17258787,1.0928235,0.057149116,-1.0356743,0.3838502,0.45496932,0.07111913,2.7638545,-0.2725198,-3.0363743
34786,"Greeley, CO",Arid,False,0.34561843,-0.033605292,-0.3792237,0.61001325,-0.070794344,-0.6808076,1.0923492,-0.21357225,-1.3059214,1.375654,-0.050121464,-1.4257754
34813,"Green Bay, WI",Snow,False,0.43753782,-0.0077835326,-0.44532135,0.43777636,-0.23268107,-0.6704574,4.171043,-0.25813815,-4.429181,1.3270949,-0.02700552,-1.3541005
36514,"Hammond, LA",Temperate,True,-0.052250646,-0.015478196,0.036772452,-0.07987178,-0.019819105,0.060052678,-0.8289575,-0.17318551,0.655772,-0.17572887,-0.02568722,0.15004165
36703,"Hanford, CA",Arid,False,0.7069299,0.46958053,-0.23734939,0.348613,0.48729074,0.13867775,2.6696107,0.058151312,-2.6114595,0.402327,0.3937943,-0.008532703
36892,"Harlingen, TX",Temperate,False,0.1245155,0.10181125,-0.022704251,0.26788762,0.016910063,-0.25097755,1.8884938,-0.40199646,-2.2904902,0.7200914,-0.12925464,-0.84934604
38215,"Hemet, CA",Temperate,False,0.53743297,-0.45663106,-0.99406403,0.7097212,-0.3752722,-1.0849934,1.3325863,-1.2022246,-2.534811,0.83240306,-0.4390551,-1.2714581
39430,"Holland, MI",Snow,False,0.30054665,-0.31024784,-0.6107945,0.23050556,0.41303825,0.1825327,2.3474379,-3.2292194,-5.5766573,0.71757615,0.4941321,-0.22344404
40213,"Hot Springs, AR",Temperate,False,-0.1314542,-0.023874503,0.10757969,0.035807885,-0.14990845,-0.18571633,-0.13262875,-0.89166313,-0.7590344,0.41069058,-0.48607802,-0.89676857
40375,"Houma, LA",Temperate,True,-0.013619525,-0.059802312,-0.04618279,0.20493017,-0.028150795,-0.23308097,0.20506491,-1.1748083,-1.3798732,0.5291405,0.10679443,-0.42234606
40429,"Houston, TX",Temperate,True,0.3503161,0.33697367,-0.01334244,0.32628173,0.3042515,-0.022030234,4.3235397,3.2014287,-1.1221111,1.167971,1.0553637,-0.11260736
40996,"Idaho Falls, ID",Snow,False,0.30070433,0.03410714,-0.26659718,1.0171368,0.020365804,-0.996771,2.522195,-0.42102844,-2.9432235,1.948973,-0.3254678,-2.2744408
41212,"Indianapolis, IN",Snow,False,0.35111308,-0.0012173511,-0.35233045,0.42208686,0.028311126,-0.39377573,3.471316,0.8975203,-2.5737958,1.3885717,0.36649013,-1.0220816
41347,"Indio--Cathedral City, CA",Arid,False,0.5466815,-0.5483248,-1.0950063,0.41667286,-0.15518738,-0.57186025,-0.1625103,-1.5197463,-1.357236,0.6871619,0.012567579,-0.67459434
41590,"Iowa City, IA",Snow,False,0.27992147,-0.05460071,-0.3345222,0.42487198,-0.07811517,-0.50298715,2.646494,-0.53133845,-3.1778324,1.374463,-0.12737662,-1.5018396
42211,"Jackson, MS",Temperate,False,0.15427792,-0.023966117,-0.17824404,0.16190776,0.0216083,-0.14029947,1.9832087,-0.40400672,-2.3872154,0.55649936,0.2503803,-0.30611905
42562,"Janesville, WI",Snow,False,0.372146,-0.14545374,-0.51759976,0.39774454,-0.18548568,-0.5832302,3.6919625,-1.4389136,-5.130876,1.0845872,0.15960331,-0.9249839
42967,"Jefferson City, MO",Temperate,False,-0.0442505,-0.07326357,-0.029013071,0.24699052,-0.09900307,-0.34599358,-1.2421266,-0.780381,0.46174556,0.64037615,-0.52135617,-1.1617323
43345,"Jonesboro, AR",Temperate,False,0.3175093,-0.02881212,-0.3463214,0.282504,-0.033194385,-0.3156984,3.442382,-1.7396747,-5.182057,0.9936169,-0.36826974,-1.3618866
43399,"Joplin, MO",Temperate,False,0.27887088,-0.06354556,-0.34241644,0.24767482,-0.11024399,-0.3579188,2.450722,-1.0455315,-3.4962535,0.8591366,-0.43511182,-1.2942483
43723,"Kalamazoo, MI",Snow,False,0.3109517,-0.12999953,-0.44095123,0.22486126,-0.039714042,-0.2645753,4.0703464,-1.5181401,-5.5884867,0.87221164,0.003729863,-0.86848176
43885,"Kankakee, IL",Snow,False,0.2534703,-0.043139033,-0.29660934,0.52937746,-0.14540267,-0.67478013,2.2979832,-1.0143206,-3.3123038,1.5836902,-0.69759125,-2.2812815
43912,"Kansas City, MO--KS",Temperate,False,0.2381463,0.13978232,-0.09836398,0.3031016,0.10434529,-0.1987563,2.2881575,1.5654932,-0.72266424,1.088462,0.4458268,-0.6426352
44479,"Kennewick--Pasco, WA",Arid,False,0.30844882,-0.24333909,-0.5517879,0.76302695,-0.08707043,-0.85009736,1.1069776,0.6798919,-0.4270857,1.0171481,0.011665359,-1.0054828
44506,"Kenosha, WI--IL",Snow,False,0.17970666,0.17812431,-0.0015823543,0.37507612,0.41166082,0.036584705,2.3447304,0.72127414,-1.6234562,0.9630926,0.6636321,-0.29946053
44992,"Killeen, TX",Temperate,False,0.27175885,0.10303876,-0.1687201,0.21841006,-0.059343867,-0.27775392,2.3892155,0.5305515,-1.858664,0.78849703,-0.15466364,-0.94316065
45694,"Kokomo, IN",Snow,False,0.28708568,-0.11051978,-0.39760548,0.2163827,-0.25796092,-0.4743436,2.6577666,-1.900434,-4.558201,0.41373098,-0.7109277,-1.1246587
45910,"La Crosse, WI--MN",Snow,False,-0.006633187,-0.1551956,-0.1485624,0.54946727,-0.06453499,-0.6140022,2.332701,-1.6787264,-4.0114274,1.3524914,-0.018885484,-1.3713769
46018,"Lafayette, IN",Snow,False,0.30315948,-0.010394528,-0.313554,0.40386623,0.19681408,-0.20705216,2.9674675,0.5792026,-2.388265,0.7688127,0.36433133,-0.40448138
46045,"Lafayette, LA",Temperate,False,0.1597556,0.032214276,-0.12754133,0.18800113,0.055938326,-0.1320628,2.3051915,0.36724532,-1.9379462,0.6413119,0.15927795,-0.48203394
46126,"Lafayette--Louisville--Erie, CO",Snow,False,0.17128983,0.06692437,-0.10436546,0.043287076,0.02829252,-0.014994556,0.80993605,-0.011620894,-0.8215569,0.40966696,0.16302764,-0.24663931
46531,"Lake Charles, LA",Temperate,False,0.16691777,0.03176183,-0.13515595,0.13560016,0.18422677,0.0486266,2.5632339,0.2152634,-2.3479705,0.67256606,0.60701746,-0.0655486
46747,"Lake Havasu City, AZ",Arid,False,-0.013873939,0.24365905,0.25753298,0.5374328,0.27769098,-0.2597418,0.7891344,-2.366681,-3.1558156,0.78475773,0.111577995,-0.67317975
46801,"Lake Jackson--Angleton, TX",Temperate,True,0.07646621,-0.060685907,-0.13715212,-0.05583464,0.02344377,0.07927841,1.0365179,-0.12434282,-1.1608607,0.21845356,0.15044594,-0.06800762
47611,"Lancaster--Palmdale, CA",Arid,False,-0.33676374,-0.4983313,-0.16156757,0.37043697,0.20345545,-0.16698152,-0.22828993,-1.19786,-0.96957004,0.6607075,0.47150332,-0.18920416
47854,"Laredo, TX",Arid,False,0.2562328,0.010512251,-0.24572055,0.273106,-0.005894919,-0.27900094,1.933295,0.04886734,-1.8844277,0.7797039,0.09214866,-0.68755525
47935,"Las Cruces, NM",Arid,False,0.33880702,-0.23957118,-0.5783782,0.7438653,0.10195708,-0.6419082,1.971828,0.8331763,-1.1386516,1.6135172,-0.26521677,-1.8787339
47995,"Las Vegas--Henderson, NV",Arid,False,1.1508693,-0.27508897,-1.4259582,1.1308011,0.063205756,-1.0675954,1.495836,-0.67060304,-2.166439,1.1170614,0.13668287,-0.9803785
48232,"Lawrence, KS",Temperate,False,0.13408399,-0.0130396625,-0.14712365,0.2269573,-0.10497915,-0.33193645,1.524443,0.296419,-1.228024,0.75953174,-0.15358503,-0.91311675
48394,"Lawton, OK",Temperate,False,0.3058593,0.042949893,-0.2629094,0.25220698,-0.07662049,-0.32882747,1.6409678,0.033049215,-1.6079186,0.69689924,-0.3900016,-1.0869008
48826,"Lee's Summit, MO",Temperate,False,0.19521417,-0.13599747,-0.33121163,0.1481481,-0.11318105,-0.26132914,2.7259448,-1.021354,-3.7472987,0.7312532,-0.32332763,-1.0545808
49312,"Lewiston, ID--WA",Temperate,False,0.23035368,-0.47789043,-0.7082441,0.47453332,-0.61179996,-1.0863333,3.3926091,-0.10398569,-3.496595,1.7307706,-0.48111248,-2.211883
49339,"Lewiston, ME",Snow,False,0.70183516,-0.17198548,-0.87382066,0.7339872,-0.055975188,-0.7899624,4.5855346,-1.795852,-6.3813868,1.5358145,-0.08012505,-1.6159396
49933,"Lincoln, NE",Snow,False,0.25568813,0.0023986269,-0.2532895,0.40591964,0.019368503,-0.38655114,2.4250183,0.7533505,-1.6716678,1.3203876,0.4092995,-0.9110881
50392,"Little Rock, AR",Temperate,False,0.22962809,0.012016672,-0.21761142,0.2090399,0.1724602,-0.0365797,1.9989605,0.06490621,-1.9340543,0.57943904,0.45983526,-0.11960378
50527,"Livermore, CA",Temperate,False,0.41027522,0.20604876,-0.20422646,0.6566871,0.9985262,0.34183913,2.1064334,0.9178181,-1.1886153,1.4460149,1.2945944,-0.15142047
50851,"Lodi, CA",Temperate,False,0.60416716,0.24410321,-0.36006397,0.81495875,0.52418363,-0.29077512,2.9375932,0.1283307,-2.8092625,1.3855822,0.65144944,-0.73413277
50959,"Logan, UT",Snow,False,0.3679532,-0.58499664,-0.9529499,0.65076244,-0.16571361,-0.81647605,2.3225732,0.4052909,-1.9172823,1.2384236,0.55560297,-0.6828206
51040,"Lompoc, CA",Temperate,True,0.24650861,-0.19070292,-0.4372115,0.75723183,0.046471857,-0.71076,3.1109996,-1.0007755,-4.111775,0.8330228,0.03604913,-0.79697365
51175,"Longmont, CO",Snow,False,0.24446055,-0.13772805,-0.38218862,0.4604767,-0.52247775,-0.98295444,2.4881814,0.009955212,-2.4782262,1.1015114,-1.123061,-2.2245722
51256,"Longview, TX",Temperate,False,0.17148072,-0.038254153,-0.20973487,0.17730147,-0.07559516,-0.25289664,2.198926,-1.1650522,-3.3639781,0.69012785,-0.2888476,-0.9789754
51283,"Longview, WA--OR",Temperate,True,1.2252238,-0.6046697,-1.8298935,0.5161697,-0.49125564,-1.0074253,4.7020044,-0.77065843,-5.472663,0.8169197,-0.30151197,-1.1184317
51445,"Los Angeles--Long Beach--Anaheim, CA",Temperate,True,1.3084116,0.24492146,-1.0634902,0.89804745,0.5087418,-0.38930565,4.18106,1.6041102,-2.5769496,1.0146852,0.6529921,-0.36169302
51499,"Los Lunas, NM",Arid,False,-0.09613596,-0.19975351,-0.10361755,0.12919979,-0.22051655,-0.34971634,2.533047,2.3949294,-0.13811755,0.06361992,-0.37868214,-0.44230205
51877,"Lubbock, TX",Arid,False,0.066634074,0.085888505,0.019254431,0.45818985,0.21141943,-0.24677041,0.64479506,0.64514226,0.00034719706,1.1318325,0.47616926,-0.65566325
52390,"McAllen, TX",Arid,False,0.1308925,0.20134059,0.070448086,0.0064050127,0.18799591,0.1815909,0.6568615,1.2456126,0.58875114,-0.008512467,0.57033235,0.5788448
52687,"McKinney, TX",Temperate,False,0.0655099,0.1374785,0.0719686,-0.0053040935,0.0762085,0.08151259,0.4637922,1.7067202,1.242928,0.38963038,0.45420977,0.0645794
52984,"Madera, CA",Arid,False,0.46752188,-0.5170793,-0.98460114,1.0780456,-0.81417155,-1.8922172,0.8558121,-0.023696534,-0.8795086,1.3898287,-0.6457173,-2.035546
53200,"Madison, WI",Snow,False,0.1472637,0.07803834,-0.06922536,0.4030466,0.09206793,-0.31097868,0.7399337,0.30554825,-0.43438548,1.1513088,0.65809715,-0.49321163
53794,"Mandeville--Covington, LA",Temperate,True,0.017800335,-0.010071233,-0.027871568,-0.11187917,-0.03258671,0.07929246,-0.053040255,0.03344364,0.086483896,-0.19315237,0.041926328,0.23507869
53848,"Manhattan, KS",Temperate,False,0.35507417,-0.172997,-0.52807117,0.33369413,-0.2248841,-0.55857825,2.714295,-0.46434096,-3.1786358,1.2830808,-0.6913384,-1.9744192
53983,"Mankato, MN",Snow,False,0.28496295,0.013735737,-0.2712272,0.37247223,0.010046755,-0.36242548,3.0334148,-1.2198226,-4.2532377,1.2740201,0.13852966,-1.1354904
54145,"Manteca, CA",Temperate,False,0.8362241,-0.24264872,-1.0788728,0.24270988,0.17467438,-0.0680355,3.9100688,-0.21111849,-4.121187,0.5658671,0.4202936,-0.14557353
55333,"Marysville, WA",Temperate,True,1.0202589,0.07112013,-0.94913876,0.33874482,-0.04009226,-0.37883708,3.9861383,0.13787673,-3.8482616,0.42623422,-0.04991839,-0.4761526
55981,"Medford, OR",Temperate,False,0.96355104,-0.36638832,-1.3299394,0.324381,0.19217388,-0.13220711,3.6067069,-1.1198936,-4.7266006,0.5475472,0.84521985,0.29767263
56116,"Memphis, TN--MS--AR",Temperate,False,0.24258809,0.08126857,-0.16131952,0.35519162,0.17799383,-0.17719778,3.0867155,1.0534261,-2.0332894,1.1982127,0.3177315,-0.88048124
56251,"Merced, CA",Arid,False,0.5634528,0.31945825,-0.24399453,0.768841,0.4743114,-0.29452962,2.4003549,1.1187667,-1.2815882,1.1879324,0.6155682,-0.57236415
56656,"Michigan City--La Porte, IN--MI",Snow,False,0.36711007,-0.09733658,-0.46444666,0.34266853,0.1021516,-0.24051693,3.499511,-1.1840407,-4.683552,0.7874852,0.6179548,-0.16953039
57007,"Midland, TX",Arid,False,0.1579141,0.19183792,0.03392382,0.34203905,0.31105882,-0.03098023,1.0353308,0.9907007,-0.04463005,0.5318376,0.8340845,0.30224693
57466,"Milwaukee, WI",Snow,False,0.47065738,0.011443982,-0.4592134,0.67326224,0.07660828,-0.59665394,4.661708,-0.29898727,-4.9606953,1.9992661,0.13574189,-1.8635242
57628,"Minneapolis--St. Paul, MN--WI",Snow,False,0.37432432,0.11907094,-0.25525337,0.37962738,0.18367949,-0.19594789,3.6003327,0.6556003,-2.9447324,1.0690655,0.57251036,-0.4965551
57709,"Mission Viejo--Lake Forest--San Clemente, CA",Temperate,True,1.2665278,0.35024142,-0.91628635,0.8632508,0.087397054,-0.77585375,3.02705,1.121097,-1.905953,0.97784203,0.06616367,-0.9116784
57736,"Missoula, MT",Snow,False,0.31178135,-1.7885388,-2.10032,0.47144562,-0.442576,-0.9140216,1.2837924,-2.4131048,-3.696897,1.4304422,-0.31883228,-1.7492745
58006,"Modesto, CA",Temperate,False,0.91905254,0.501344,-0.41770852,0.75134325,0.5842804,-0.16706288,3.3788762,1.8307276,-1.5481486,1.0155827,0.86517876,-0.15040392
58330,"Monroe, LA",Temperate,False,0.26959056,-0.06992508,-0.33951563,0.22195128,-0.110229805,-0.3321811,2.1120658,-1.7716382,-3.883704,0.53769696,-0.4493766,-0.98707354
60490,"Mount Vernon, WA",Temperate,True,0.49534053,-0.96064585,-1.4559864,0.21504942,-0.104662426,-0.31971183,3.2531893,-3.2376127,-6.490802,0.47475386,-0.12320029,-0.59795415
60625,"Muncie, IN",Snow,False,0.35370034,-0.091731265,-0.4454316,0.37672886,-0.123786464,-0.50051534,4.0573134,-1.1669698,-5.224283,1.2445017,-0.4413013,-1.6858029
60799,"Murrieta--Temecula--Menifee, CA",Temperate,False,-0.06722913,-0.5189994,-0.45177028,0.01548866,-0.04344594,-0.0589346,0.1028854,-0.92602795,-1.0289134,-0.1498768,-0.11784063,0.03203617
60841,"Muskegon, MI",Snow,False,0.4275988,-0.11937327,-0.5469721,0.40160108,0.18602152,-0.21557955,4.185204,-2.0777628,-6.262967,1.0899597,1.1561776,0.0662179
60976,"Nampa, ID",Arid,False,0.20647256,-0.19925906,-0.40573162,0.6822899,-0.4068092,-1.0890992,2.3247418,-1.5888579,-3.9135997,1.1383795,-0.68336433,-1.8217437
61057,"Napa, CA",Temperate,False,0.40421706,-0.47710973,-0.8813268,0.62160885,0.046856187,-0.5747527,2.606452,-0.77122325,-3.3776753,0.86221486,0.15445367,-0.70776117
62677,"New Orleans, LA",Temperate,True,0.42562503,0.46279657,0.037171543,0.30572182,0.28857875,-0.01714307,5.998576,5.7566347,-0.24194145,1.1649029,1.0202818,-0.14462113
63433,"Norman, OK",Temperate,False,0.2704015,-0.037364434,-0.30776593,0.33184597,0.030131191,-0.30171478,2.603062,0.857452,-1.74561,1.0283092,-0.078979,-1.1072882
64864,"Odessa, TX",Arid,False,0.07384937,-0.017843803,-0.09169318,0.31484956,0.15132974,-0.16351981,0.6013955,-0.044108346,-0.6455038,0.8513304,0.4798858,-0.3714446
64945,"Ogden--Layton, UT",Temperate,False,0.28714797,-0.28347507,-0.57062304,0.99933875,0.0006265491,-0.9987122,1.9330775,-0.5763377,-2.5094151,1.7376896,0.882989,-0.8547006
65080,"Oklahoma City, OK",Temperate,False,0.3502889,0.17345378,-0.17683512,0.33127955,0.06753577,-0.26374376,2.6529493,1.000036,-1.6529133,1.1721766,0.11835792,-1.0538187
65242,"Olympia--Lacey, WA",Temperate,True,0.6447373,-0.11644824,-0.7611855,0.23807701,0.116339795,-0.12173722,2.522264,-1.2823279,-3.804592,0.36217588,0.08548422,-0.27669168
65269,"Omaha, NE--IA",Snow,False,0.27012557,0.12026539,-0.14986017,0.32177058,-0.018880814,-0.3406514,2.5935256,1.1377007,-1.455825,1.25726,-0.10891535,-1.3661753
66160,"Oshkosh, WI",Snow,False,0.26982147,-0.09062149,-0.36044294,0.36986852,-0.29875842,-0.6686269,3.5956097,-1.8826628,-5.4782724,1.1499624,-0.029654264,-1.1796167
66673,"Oxnard, CA",Temperate,True,0.41551355,-0.0842507,-0.49976426,0.82519984,-0.13288033,-0.9580802,3.1424868,0.54933715,-2.5931497,1.100214,0.06399396,-1.0362201
68509,"Peoria, IL",Snow,False,0.31460273,-0.07986798,-0.39447072,0.3972971,-0.17940117,-0.5766983,2.2966206,-1.006284,-3.3029046,1.0567064,-0.081170514,-1.137877
68887,"Petaluma, CA",Temperate,True,0.9340619,0.49995124,-0.43411064,1.4339817,0.31157047,-1.1224113,2.2268724,1.0844171,-1.1424553,1.6383979,0.3829299,-1.255468
69184,"Phoenix--Mesa, AZ",Arid,False,0.9041327,0.25621617,-0.64791656,1.0855056,0.590472,-0.49503362,1.3681095,-0.38318393,-1.7512934,1.2291079,0.69625956,-0.5328483
