Urban_geoid,Urban_name,Clim_zone,Coastal?,CUHI Day (25th %tile),CUHI Day (75th %tile),CUHI Day (Difference),CUHI Night (25th %tile),CUHI Night (75th %tile),CUHI Night (Difference),SUHI Day (25th %tile),SUHI Day (75th %tile),SUHI Day (Difference),SUHI Night (25th %tile),SUHI Night (75th %tile),SUHI Night (Difference)
5707,"Battle Creek, MI",Snow,False,0.21123037,-0.014823278,-0.22605364,0.7269279,0.31364766,-0.41328022,0.94237244,-0.14012271,-1.0824952,1.2932836,0.698615,-0.59466857
6058,"Beaumont, TX",Temperate,False,-0.51561576,-0.41591287,0.099702895,0.3269162,0.035048958,-0.29186723,1.0581007,1.0914732,0.03337252,0.6407756,0.1754448,-0.46533084
6652,"Bellingham, WA",Temperate,True,0.26529,-0.76229864,-1.0275886,0.65006065,0.08544293,-0.56461775,0.8573742,-1.1433281,-2.0007024,0.8904214,0.6961925,-0.19422889
6760,"Beloit, WI--IL",Snow,False,-0.5353651,-0.124037474,0.41132763,0.4203355,0.21907952,-0.20125598,0.63319796,-0.46998397,-1.103182,1.3164084,0.050496385,-1.265912
6868,"Bend, OR",Temperate,False,0.4502095,-1.0311211,-1.4813306,0.8279147,0.2612015,-0.5667132,1.6812806,-1.9359841,-3.6172647,1.541029,0.08781868,-1.4532104
7138,"Benton Harbor--St. Joseph--Fair Plain, MI",Snow,False,-0.0375346,-0.10883027,-0.07129568,0.23120625,0.25617734,0.024971083,0.16694,0.5896533,0.4227133,0.88683015,0.4763764,-0.41045374
7705,"Billings, MT",Arid,False,-1.0577724,-1.2420003,-0.18422794,0.54629135,-0.3656613,-0.9119526,0.7791742,0.23374334,-0.5454309,-0.18125612,-0.05514685,0.12610927
7921,"Bismarck, ND",Snow,False,0.25646585,-0.30052477,-0.5569906,0.74148124,-0.3520447,-1.0935259,1.1221846,-0.229563,-1.3517476,0.888826,0.99332935,0.10450333
8407,"Bloomington--Normal, IL",Snow,False,0.17964227,-0.0584716,-0.23811388,0.2637896,0.23602046,-0.027769133,1.9632652,-0.3664696,-2.3297348,1.1693045,0.64016634,-0.52913815
8785,"Boise City, ID",Arid,False,-0.575749,-0.46087295,0.11487603,0.64347625,0.48997882,-0.15349743,-0.16758554,-0.7181262,-0.5505406,-0.4239059,-0.07943284,0.34447306
9298,"Boulder, CO",Snow,False,0.1034326,-2.08381,-2.1872427,0.61763895,-0.64345396,-1.2610929,1.0303088,-2.3612556,-3.3915644,1.5145984,0.18419874,-1.3303996
9946,"Bremerton, WA",Temperate,True,-0.016399203,-0.07898253,-0.06258333,0.37535414,0.23187968,-0.14347446,0.1379375,-1.0135401,-1.1514777,0.70320916,0.6882014,-0.015007734
10972,"Brownsville, TX",Temperate,True,0.06966078,-0.007910507,-0.07757129,0.24439505,0.23662439,-0.0077706575,1.7643075,2.2441535,0.479846,0.8550739,0.6711334,-0.18394053
11755,"Burlington, VT",Snow,False,0.26856145,-0.14268525,-0.41124672,0.43354058,-0.12279257,-0.5563332,1.6897676,-1.0142686,-2.7040362,1.1094114,-0.4436226,-1.553034
12754,"Camarillo, CA",Temperate,False,1.037073,0.5808204,-0.45625263,0.778913,0.90995646,0.13104343,2.8803577,1.6725266,-1.2078311,1.0390607,1.240376,0.20131528
14158,"Carson City, NV",Temperate,False,0.010725796,-0.68655646,-0.69728225,1.0046446,0.19404837,-0.8105962,1.2653201,-0.58862245,-1.8539425,1.2028682,0.5809368,-0.62193143
14401,"Casa Grande, AZ",Arid,False,-1.1484776,0.19664463,1.3451222,0.14951736,0.049665835,-0.09985152,-1.6412266,-1.5796328,0.06159389,-0.40940338,0.04536286,0.45476624
14482,"Casper, WY",Snow,False,-0.09521949,-0.71551514,-0.62029564,0.3199461,0.18498492,-0.13496119,0.4296404,-0.644974,-1.0746144,1.3063382,0.62850446,-0.67783374
14752,"Cedar Rapids, IA",Snow,False,0.09449217,0.047221545,-0.047270622,0.25058103,0.21069193,-0.039889097,1.6221966,-1.1997182,-2.8219147,1.036988,0.5690869,-0.4679011
15211,"Champaign, IL",Snow,False,0.24461699,0.06350161,-0.18111537,0.42395622,0.32713974,-0.09681648,1.8501407,0.6137701,-1.2363706,1.0277032,0.9690755,-0.058627665
16237,"Cheyenne, WY",Arid,False,-0.1544009,-0.463928,-0.3095271,0.28246522,0.27253777,-0.009927452,-0.30353594,-1.772882,-1.469346,0.95066464,0.14126055,-0.8094041
16264,"Chicago, IL--IN",Snow,False,0.23163684,-0.03543493,-0.26707178,0.557287,0.47710106,-0.08018592,1.6287771,0.9277249,-0.70105225,1.3614426,1.0498044,-0.31163812
16318,"Chico, CA",Temperate,False,-0.122116156,-0.30912164,-0.18700549,0.8076272,0.27205884,-0.53556836,0.84687114,0.2989003,-0.54797083,0.9335599,0.37949607,-0.5540638
18451,"Coeur d'Alene, ID",Snow,False,0.045563757,-1.5453215,-1.5908852,0.88350916,-0.5106467,-1.3941559,-0.107132666,-0.8314505,-0.72431785,1.2614322,1.0073705,-0.2540617
18748,"College Station--Bryan, TX",Temperate,False,-0.004899211,-0.032802038,-0.027902827,0.320848,0.07638343,-0.24446456,2.0189226,0.5419795,-1.476943,0.8575008,0.11366828,-0.7438325
18856,"Colorado Springs, CO",Temperate,False,0.32632294,-0.64821273,-0.9745357,0.69035095,0.44937894,-0.24097201,1.2073984,-0.91563326,-2.1230316,1.1131094,0.7875183,-0.32559103
18937,"Columbia, MO",Snow,False,0.11649143,-0.013916902,-0.13040833,0.42176205,0.06031096,-0.3614511,2.4536939,0.38755614,-2.0661378,1.0908215,-0.21487305,-1.3056946
19504,"Concord, CA",Temperate,True,0.6173434,-0.36195132,-0.9792948,0.78987634,0.25057048,-0.53930587,1.9569179,0.4772129,-1.479705,1.1661775,0.4622481,-0.7039294
19755,"Conroe--The Woodlands, TX",Temperate,False,-0.08215158,-0.149352,-0.06720042,0.17595495,0.12566662,-0.050288334,0.7136505,0.7055627,-0.008087814,0.48765835,0.6632927,0.17563435
19801,"Conway, AR",Temperate,False,0.10880363,-0.40181243,-0.51061606,-0.045341324,0.060254022,0.10559535,1.6555115,-0.84054655,-2.496058,0.8060944,-0.15676141,-0.9628558
20287,"Corpus Christi, TX",Temperate,True,0.18507555,0.010213839,-0.17486171,0.33272153,0.32747477,-0.0052467585,2.4466007,1.3237936,-1.122807,0.8781234,0.6668303,-0.2112931
20422,"Corvallis, OR",Temperate,False,0.8877506,-0.1710692,-1.0588198,0.8341135,0.18115358,-0.6529599,1.2604116,-0.05300992,-1.3134215,1.1071305,0.68553627,-0.42159426
22042,"Dallas--Fort Worth--Arlington, TX",Temperate,False,0.14796081,0.06814887,-0.079811946,0.3535867,0.29793292,-0.05565378,1.452089,1.4538037,0.0017147064,1.1875147,1.1276896,-0.059825063
22204,"Danville, IL",Snow,False,-0.10008323,-0.19773766,-0.09765443,0.22232008,0.14892422,-0.07339586,0.57333684,-0.45057815,-1.023915,0.7356913,0.16695212,-0.5687392
22366,"Davenport, IA--IL",Snow,False,-0.4195463,-0.17118327,0.24836303,0.39122507,0.32321596,-0.06800911,0.1397348,0.418902,0.2791672,1.1377058,0.8115259,-0.32617992
22420,"Davis, CA",Temperate,False,-0.04542533,-0.083337985,-0.037912656,0.54227483,0.26753768,-0.27473715,0.36602804,-0.6199945,-0.9860226,1.2238481,0.63315904,-0.59068906
22717,"Decatur, IL",Snow,False,-0.08555657,-0.1160987,-0.030542135,0.47508878,0.18930712,-0.28578165,1.2932695,-0.24742709,-1.5406966,1.1868284,0.031905428,-1.154923
22960,"DeKalb, IL",Snow,False,0.0177221,-0.13164386,-0.14936596,0.5465025,0.24966002,-0.29684246,0.25681874,-0.6693641,-0.92618287,1.3786479,0.57848525,-0.8001627
22987,"Delano, CA",Arid,False,-0.13869628,0.13953315,0.27822942,0.3179264,1.4467888,1.1288624,1.9729049,2.0283704,0.05546546,-0.03388609,1.714371,1.748257
23500,"Denton--Lewisville, TX",Temperate,False,0.336526,0.002471631,-0.33405438,0.34670594,0.2522566,-0.09444934,1.7123374,1.1735356,-0.5388018,1.1738902,0.97843355,-0.19545668
23527,"Denver--Aurora, CO",Arid,False,0.55737257,0.12075289,-0.43661967,0.727433,0.6382475,-0.089185536,1.1499512,-0.15213029,-1.3020815,1.6883855,1.3578663,-0.3305192
23743,"Des Moines, IA",Snow,False,-0.44826528,-0.23923786,0.20902742,0.28227648,0.33212605,0.04984957,0.653718,-0.17336197,-0.82707995,1.0485063,0.79976374,-0.24874252
24607,"Dover--Rochester, NH--ME",Snow,False,0.5092611,-0.14904903,-0.6583101,0.43668348,0.06950084,-0.36718264,-0.72928953,-0.8337092,-0.10441965,0.6020512,0.17913787,-0.4229133
24823,"Dubuque, IA--IL",Snow,False,0.103122294,-0.114965305,-0.2180876,0.48814785,0.0052306782,-0.4829172,2.166906,0.9763483,-1.1905578,1.2183685,0.18262202,-1.0357466
24850,"Duluth, MN--WI",Snow,False,0.42122942,-0.49637204,-0.91760147,0.88483757,-0.24558255,-1.1304201,0.296158,-1.6237986,-1.9199566,1.1550776,0.51119685,-0.6438807
26038,"Eau Claire, WI",Snow,False,0.38641775,-0.025729975,-0.41214773,1.2269245,0.24672253,-0.980202,-0.6659134,0.6374349,1.3033483,0.98840964,0.8121796,-0.17623001
26416,"El Centro--Calexico, CA",Arid,False,0.7415236,-0.152281,-0.8938046,0.9080267,0.06687733,-0.8411494,1.3825734,-0.9964752,-2.3790486,0.64267445,0.798902,0.15622753
26794,"Elkhart, IN--MI",Snow,False,-0.11922361,-0.11725664,0.0019669682,0.35329705,0.11623901,-0.23705804,1.2370842,-0.70638204,-1.9434662,1.2324042,-0.0821839,-1.3145881
27253,"El Paso, TX--NM",Arid,False,0.29277074,-0.01667578,-0.3094465,0.5612698,0.5537063,-0.0075635314,0.28879693,-0.17954151,-0.46833843,0.85647124,0.9587866,0.102315366
27261,"El Paso de Robles (Paso Robles)--Atascadero, CA",Temperate,False,0.41234928,-0.57026947,-0.98261875,0.20659028,-0.07638748,-0.28297776,2.4104502,0.20396686,-2.2064834,0.9323001,-0.16306044,-1.0953605
28117,"Eugene, OR",Temperate,False,0.72101986,-0.032090064,-0.75310993,1.0672774,0.2556527,-0.81162477,1.2132505,-0.6434119,-1.8566624,1.0415803,0.78424436,-0.25733596
28549,"Fairbanks, AK",Snow,False,0.6590082,-0.38595238,-1.0449606,0.99662393,0.1490822,-0.84754175,1.1897911,-2.0428283,-3.2326193,0.83381885,0.52777064,-0.3060482
28657,"Fairfield, CA",Temperate,True,0.5090053,0.2456623,-0.263343,0.61185884,0.05372733,-0.5581315,2.2941284,0.2440861,-2.0500424,1.1505358,0.70496666,-0.44556916
29089,"Fargo, ND--MN",Snow,False,-0.07850709,-0.26067802,-0.18217093,0.6144585,0.17695908,-0.4374994,1.8589761,-0.1651574,-2.0241334,1.4010645,0.6130388,-0.78802574
29278,"Farmington, NM",Arid,False,0.6021471,-0.2854036,-0.8875507,0.32188398,-0.43283495,-0.7547189,-1.7737383,-0.43195635,1.3417819,0.28576076,-0.062358864,-0.34811962
29494,"Fayetteville--Springdale--Rogers, AR--MO",Temperate,False,-0.47214755,-0.43523782,0.03690973,0.28019515,-0.11273049,-0.39292562,0.8672248,0.17294155,-0.69428325,0.58541226,0.108220845,-0.47719142
29818,"Flagstaff, AZ",Temperate,False,0.23698007,-3.2327948,-3.4697747,0.52297246,-0.1113144,-0.6342869,-0.069751754,-1.6294335,-1.5596818,0.9101148,0.30942154,-0.6006933
30223,"Fond du Lac, WI",Snow,False,0.09577372,-0.056165487,-0.15193921,0.3965924,0.029419223,-0.3671732,3.2663474,-1.3641866,-4.630534,0.8968227,-0.081397384,-0.9782201
30628,"Fort Collins, CO",Snow,False,0.20301205,-0.77707636,-0.9800884,0.66323954,-0.2335776,-0.89681715,-0.054415062,-0.6002114,-0.54579633,1.2422284,0.43994984,-0.8022785
30925,"Fort Smith, AR--OK",Temperate,False,-0.7197121,-0.17325515,0.54645693,0.30586082,0.18223791,-0.12362291,-0.3578906,0.40932646,0.76721704,0.7753805,0.5580893,-0.21729118
31087,"Fort Wayne, IN",Snow,False,-0.11254989,-0.117828116,-0.0052782223,0.34201777,0.26151967,-0.0804981,1.993628,0.5398276,-1.4538004,1.2266955,0.52859753,-0.698098
31843,"Fresno, CA",Arid,False,0.44340634,0.06774511,-0.37566122,1.2329729,0.9836297,-0.24934316,1.5475216,0.088639304,-1.4588823,1.6219271,1.2932657,-0.32866144
33328,"Gilroy--Morgan Hill, CA",Temperate,False,0.8825815,-1.8649604,-2.747542,0.89777094,0.25863338,-0.63913757,1.914922,-1.1477699,-3.062692,0.7721174,0.6974989,-0.07461846
34219,"Grand Forks, ND--MN",Snow,False,-0.35476115,-0.32311347,0.031647682,0.5271245,0.21379712,-0.3133274,0.82328266,-0.42145148,-1.2447342,1.1163741,0.8243613,-0.2920128
34246,"Grand Island, NE",Snow,False,0.12736593,0.060077168,-0.067288764,0.3154426,0.48373848,0.16829589,-0.016600698,0.021443099,0.038043797,0.781615,-0.7741937,-1.5558088
34273,"Grand Junction, CO",Snow,False,0.36723566,-0.40911436,-0.77635,0.5595396,0.13298002,-0.4265596,1.3212439,0.17526992,-1.1459739,1.4237945,0.28068227,-1.1431122
34300,"Grand Rapids, MI",Snow,False,-0.00439713,-0.051269062,-0.04687193,0.53053826,0.2812325,-0.24930575,1.234505,0.16883473,-1.0656704,1.2419388,0.41003782,-0.831901
34516,"Grants Pass, OR",Temperate,False,0.41935846,-0.8856697,-1.3050282,0.6093782,-0.083624884,-0.6930031,1.027352,0.922718,-0.10463399,0.87251496,0.6302959,-0.24221909
34759,"Great Falls, MT",Arid,False,-1.0586264,-1.0554092,0.0032172203,0.34959188,-0.047772795,-0.39736468,-0.91144377,-1.5395342,-0.62809044,0.54832935,-0.3106651,-0.8589945
34786,"Greeley, CO",Arid,False,-1.010899,-0.6268528,0.38404614,0.4591668,0.6808231,0.2216563,0.3874236,-1.2388723,-1.6262959,1.1376721,0.62868416,-0.5089879
34813,"Green Bay, WI",Snow,False,0.091823176,-0.11852657,-0.21034974,0.54459345,0.252067,-0.29252645,1.9888401,0.02974446,-1.9590956,1.2625462,0.4472607,-0.81528544
36514,"Hammond, LA",Temperate,True,-0.19654961,-0.0867012,0.10984841,-0.16405173,-0.21040855,-0.046356827,1.1690545,-0.74913347,-1.918188,0.012534135,-0.17523739,-0.18777153
36703,"Hanford, CA",Arid,False,0.46506175,0.45119894,-0.0138628185,0.6552645,0.39328262,-0.26198187,1.6411341,0.7598167,-0.88131744,0.6027669,1.0262557,0.42348886
36892,"Harlingen, TX",Temperate,False,0.07129903,-0.23237112,-0.30367017,0.31201637,0.11902947,-0.1929869,1.0394825,-0.99823433,-2.0377169,1.0315398,0.4115177,-0.62002206
38215,"Hemet, CA",Temperate,False,0.39325806,-0.10059482,-0.49385288,0.8015065,-0.32001886,-1.1215254,1.020984,0.17333159,-0.84765244,0.96458495,0.441974,-0.5226109
39430,"Holland, MI",Snow,False,-0.6592298,-0.2897798,0.36945,0.5457382,0.18704523,-0.358693,-0.58083296,-0.5837183,-0.0028853416,1.1099414,0.044683114,-1.0652583
40213,"Hot Springs, AR",Temperate,False,-0.1931209,-0.2634892,-0.07036829,0.09367213,0.063764624,-0.029907502,-1.003021,-0.87173456,0.13128644,0.53020126,0.167208,-0.36299324
40375,"Houma, LA",Temperate,True,-0.10706501,-0.07039862,0.036666386,0.18901537,0.13685226,-0.05216311,0.24586612,-1.6865203,-1.9323864,0.5842118,-0.17163604,-0.7558479
40429,"Houston, TX",Temperate,True,-0.15313938,-0.27515745,-0.12201807,0.27427536,0.26109397,-0.013181388,2.3443475,1.509223,-0.8351245,0.9649246,0.96476865,-0.00015592575
40996,"Idaho Falls, ID",Snow,False,0.06923923,-0.7813045,-0.85054374,0.58642906,-0.26796886,-0.8543979,0.88979644,-2.5644815,-3.454278,1.4054439,0.18018427,-1.2252597
41212,"Indianapolis, IN",Snow,False,-0.164694,-0.021635948,0.14305805,0.4090044,0.33549175,-0.07351264,1.5584885,0.15917817,-1.3993104,1.2371356,0.74347174,-0.4936639
41347,"Indio--Cathedral City, CA",Arid,False,0.515889,-0.3897882,-0.9056772,0.5364016,0.110629305,-0.4257723,0.15304649,-0.6380688,-0.7911153,0.4901956,0.09864711,-0.39154848
41590,"Iowa City, IA",Snow,False,0.15645522,-0.0849045,-0.24135971,0.40078443,0.26245517,-0.13832927,1.9416568,-0.97214454,-2.9138014,1.1958144,0.27367893,-0.9221355
42211,"Jackson, MS",Temperate,False,-0.1348719,-0.3357858,-0.2009139,0.27789393,0.21838357,-0.059510365,0.72796273,-0.20675835,-0.9347211,0.6920885,0.61144906,-0.08063942
42562,"Janesville, WI",Snow,False,-0.24371664,-0.04876714,0.19494951,0.43013704,0.3005137,-0.12962332,1.7233934,-0.8220037,-2.5453973,1.2762563,0.5931865,-0.6830698
42967,"Jefferson City, MO",Temperate,False,-0.21681711,-0.16334566,0.053471446,0.16849558,-0.0155578,-0.18405338,-1.0500458,-0.37756738,0.67247844,-0.033249464,-0.53133005,-0.49808058
43345,"Jonesboro, AR",Temperate,False,-0.24990252,-1.079452,-0.82954955,-0.0236589,0.24125442,0.26491332,2.4806066,-1.3628674,-3.843474,0.7473333,-0.0036787987,-0.7510121
43399,"Joplin, MO",Temperate,False,-0.038315907,-0.004784926,0.03353098,0.21177727,0.1499103,-0.06186697,2.071851,0.5412014,-1.5306497,0.86659324,0.24999137,-0.6166019
43723,"Kalamazoo, MI",Snow,False,0.08623003,-0.13629748,-0.2225275,0.5799345,0.18100685,-0.39892763,0.7902489,0.4385972,-0.35165167,1.1676666,0.7800647,-0.38760185
43885,"Kankakee, IL",Snow,False,-0.19901764,-0.12573451,0.073283136,0.30608672,-0.024716934,-0.33080366,1.2133131,-0.066498816,-1.2798119,1.1983972,-1.1776559,-2.376053
43912,"Kansas City, MO--KS",Temperate,False,-0.060754128,-0.11843421,-0.057680085,0.33157033,0.3318432,0.00027287006,1.2795268,0.69365346,-0.58587337,1.0476696,0.7274902,-0.32017946
44479,"Kennewick--Pasco, WA",Arid,False,0.3320423,0.09456517,-0.23747714,0.8046955,0.9863164,0.1816209,0.4007654,-0.092609935,-0.49337533,1.2338754,0.44690675,-0.78696865
44506,"Kenosha, WI--IL",Snow,False,-0.002653616,-0.54020023,-0.53754663,0.4637837,0.43826747,-0.025516242,3.004129,-0.19571394,-3.199843,1.3175036,1.2185898,-0.09891379
44992,"Killeen, TX",Temperate,False,0.1983583,-0.20715825,-0.40551656,0.066454515,0.17617095,0.10971643,1.1938574,0.6793846,-0.51447284,1.0284511,0.5018141,-0.52663696
45694,"Kokomo, IN",Snow,False,0.05465004,-0.08992081,-0.14457086,0.2101615,-0.0017573964,-0.2119189,1.1919658,-0.09425684,-1.2862227,0.9421655,-0.34380394,-1.2859695
45910,"La Crosse, WI--MN",Snow,False,-0.11783734,-0.1822384,-0.06440106,0.56611603,0.21235034,-0.3537657,-0.22214592,0.3094691,0.531615,1.1791525,0.5739616,-0.6051909
46018,"Lafayette, IN",Snow,False,0.18270127,-0.11323732,-0.2959386,0.3990679,0.4614841,0.062416196,1.1123817,-0.5475308,-1.6599125,1.1371316,0.72334325,-0.41378832
46045,"Lafayette, LA",Temperate,False,-0.12613626,-0.0736465,0.052489758,0.20014745,0.029924694,-0.17022276,1.6518385,0.12712392,-1.5247146,0.9236423,0.020973707,-0.9026686
46126,"Lafayette--Louisville--Erie, CO",Snow,False,-0.6381879,-0.7283946,-0.09020674,0.965381,0.4991695,-0.46621153,0.29276842,0.07905133,-0.21371709,1.0211151,1.5133693,0.49225426
46531,"Lake Charles, LA",Temperate,False,-0.12176393,-0.20890307,-0.087139145,0.18400414,0.23111597,0.047111824,1.3222151,0.065387174,-1.256828,0.85777366,0.7554101,-0.10236359
46747,"Lake Havasu City, AZ",Arid,False,-0.014165129,0.20326988,0.21743502,0.057213526,0.39001945,0.33280593,1.7523869,1.305625,-0.44676197,0.7125514,0.6395361,-0.07301533
46801,"Lake Jackson--Angleton, TX",Temperate,True,-0.110618845,-0.19966392,-0.08904508,0.19106084,0.174526,-0.016534835,1.5313764,-0.024049627,-1.555426,0.23623843,0.13303484,-0.103203595
47611,"Lancaster--Palmdale, CA",Arid,False,-0.43508053,-0.593737,-0.15865648,0.06258607,-0.21801598,-0.28060204,-1.696214,-1.6632264,0.032987595,0.0079677235,0.07744309,0.06947537
47854,"Laredo, TX",Arid,False,0.260023,0.011693038,-0.24832997,0.27357328,0.020506414,-0.25306687,1.9448756,0.46812257,-1.476753,0.8731947,0.53484315,-0.33835155
47935,"Las Cruces, NM",Arid,False,0.16643515,-0.42009214,-0.5865273,0.89674324,-0.90232265,-1.7990658,0.7582311,-0.63421446,-1.3924456,1.4284673,-0.4583391,-1.8868064
47995,"Las Vegas--Henderson, NV",Arid,False,0.88824344,-0.23028092,-1.1185243,0.9900893,0.1721808,-0.8179085,1.036344,-0.5962508,-1.6325948,1.2077063,0.16839927,-1.0393071
48232,"Lawrence, KS",Temperate,False,-0.11893605,-0.2217098,-0.102773756,0.23271333,0.26311457,0.030401245,1.4792203,-0.32343385,-1.8026541,1.2291832,0.5440372,-0.685146
48394,"Lawton, OK",Temperate,False,0.14015655,-0.15878385,-0.29894042,0.17878129,0.018741917,-0.16003937,1.679717,0.23735815,-1.4423587,0.8605055,-0.15449005,-1.0149956
48826,"Lee's Summit, MO",Temperate,False,-0.19404979,-0.20073731,-0.006687522,0.26474267,0.22249253,-0.04225014,2.3508973,0.14588822,-2.205009,1.1055015,-0.31217724,-1.4176788
49312,"Lewiston, ID--WA",Temperate,False,0.3438672,-0.21975693,-0.56362414,0.68379366,0.057526514,-0.62626714,1.7238127,-0.072212726,-1.7960254,1.0535203,0.66561806,-0.38790226
49339,"Lewiston, ME",Snow,False,0.66584706,-0.15773952,-0.8235866,0.8760829,-0.008653809,-0.8847367,3.4496338,-1.4080894,-4.857723,1.1990191,-0.11555439,-1.3145735
49933,"Lincoln, NE",Snow,False,-0.077404894,-0.71379876,-0.63639385,0.54834926,0.3727504,-0.17559886,1.2137113,0.57982105,-0.6338902,1.3009646,0.71088684,-0.59007776
50392,"Little Rock, AR",Temperate,False,-0.2956048,-0.27303773,0.022567064,0.22873917,0.23412503,0.005385861,0.92429805,0.52765137,-0.39664668,0.7645422,0.57468486,-0.18985736
50527,"Livermore, CA",Temperate,False,0.3952036,0.36520034,-0.03000325,0.6810909,1.201446,0.52035517,2.7196083,0.9985735,-1.7210348,1.1443529,1.4242624,0.2799095
50851,"Lodi, CA",Temperate,False,0.56411636,0.17219582,-0.39192054,0.78004247,0.7358852,-0.044157267,3.283978,-0.067129456,-3.3511074,1.225827,0.72213244,-0.50369453
50959,"Logan, UT",Snow,False,-0.11983326,-0.9366939,-0.8168607,0.6178775,-0.2198375,-0.83771497,0.4394114,-0.51435435,-0.95376575,1.1565006,0.7358519,-0.4206487
51040,"Lompoc, CA",Temperate,True,0.35416472,-0.371847,-0.72601175,0.96881324,0.14502598,-0.8237873,0.72820616,-0.34185252,-1.0700587,0.96011263,-0.27761972,-1.2377324
51175,"Longmont, CO",Snow,False,-0.020511668,-0.26369503,-0.24318336,0.8389747,-0.0533604,-0.8923351,1.1643523,0.04445717,-1.1198951,1.593366,0.53087,-1.062496
51256,"Longview, TX",Temperate,False,-0.55936676,-0.03691897,0.52244776,0.064322814,-0.03117417,-0.09549698,0.7805456,0.7247535,-0.055792093,0.50615203,-0.36726335,-0.87341535
51283,"Longview, WA--OR",Temperate,True,0.5173023,-0.5406759,-1.0579782,0.89213514,-0.048347443,-0.9404826,2.0527244,-1.0796844,-3.1324086,1.1472305,0.5310616,-0.6161689
51445,"Los Angeles--Long Beach--Anaheim, CA",Temperate,True,0.9114288,0.11928197,-0.79214686,0.8075027,0.5582898,-0.24921286,2.734642,0.9363128,-1.7983292,0.8778576,0.73583627,-0.14202136
51499,"Los Lunas, NM",Arid,False,-1.3268194,-1.1930451,0.13377428,-1.7495952,-0.98751587,0.7620793,-1.581855,-1.0272073,0.5546478,-0.19912073,-0.6060067,-0.40688595
